id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17691898,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,103871471,Marea,Kreis 8,Weinegg,47.356664219712414,8.572679276936112,Entire home/apt,297,3,0,,,1,268,0,
17739331,Rental unit in Zürich · ★4.74 · Studio · 1 bed · 1 bath,13570663,Christian Robert,Kreis 1,Rathaus,47.37208,8.54418,Entire home/apt,153,4,320,2023-12-10,3.91,35,267,58,
17854285,Rental unit in Zürich · ★4.79 · 1 bedroom · 2 beds · 1 bath,23561865,Dimi,Kreis 1,Rathaus,47.3718,8.54541,Entire home/apt,173,2,252,2023-09-08,3.16,61,22,48,
17915734,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,122816440,Vanessa,Kreis 3,Alt-Wiedikon,47.36825,8.51757,Entire home/apt,,8,10,2018-07-29,0.13,1,0,0,
17918837,Rental unit in Zürich · ★4.98 · 2 bedrooms · 2 beds · 1 bath,118154826,Peter,Kreis 11,Oerlikon,47.41037,8.53746,Entire home/apt,120,3,152,2023-12-22,1.87,1,65,23,
17954448,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,9145568,Tamara,Kreis 1,Hochschulen,47.37527,8.54577,Entire home/apt,100,90,0,,,1,358,0,
17960665,Loft in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,365856,Alex,Kreis 1,Rathaus,47.37501,8.54415,Entire home/apt,276,1,250,2023-12-04,3.05,2,0,95,
17969667,Rental unit in Zürich · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,23561865,Dimi,Kreis 8,Mühlebach,47.36356,8.54963,Entire home/apt,209,2,231,2023-12-21,2.83,61,0,26,
18084476,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,14619916,Alicia,Kreis 4,Hard,47.38423,8.50964,Entire home/apt,95,12,0,,,1,107,0,
18085607,Rental unit in Zürich · ★4.85 · 1 bedroom · 2 beds · 1 bath,23561865,Dimi,Kreis 8,Mühlebach,47.36356,8.54963,Entire home/apt,159,2,65,2023-12-09,0.80,61,18,8,
18165560,Condo in Zürich · ★4.14 · 1 bedroom · 1 bed · 1 bath,122212913,Jasmine,Kreis 4,Hard,47.37954,8.51735,Entire home/apt,138,3,7,2021-11-01,0.09,1,88,0,
18178310,Rental unit in Zürich · ★4.81 · 3 bedrooms · 5 beds · 2 baths,35415367,Rada,Kreis 3,Sihlfeld,47.37852,8.50683,Entire home/apt,,5,16,2023-07-20,0.20,1,0,2,
18233101,Rental unit in Zürich · ★4.90 · 1 bedroom · 2 beds · 1 bath,34541936,Strahinja,Kreis 4,Hard,47.37843,8.5141,Entire home/apt,189,1,363,2023-12-18,4.68,12,0,58,
18355296,Rental unit in Zürich · ★4.64 · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41888,8.5081,Entire home/apt,130,5,14,2019-11-16,0.17,43,0,0,
18779748,Hostel in Zürich · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34802,8.5278,Shared room,40,1,50,2023-10-03,0.64,7,356,11,
18780797,Hostel in Zürich · 1 bedroom · 2 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34802,8.5278,Shared room,140,1,1,2018-07-30,0.02,7,326,0,
18845736,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,22529176,Monika,Kreis 2,Enge,47.35954,8.52769,Entire home/apt,,182,2,2017-07-22,0.03,1,0,0,
18966169,Rental unit in Zürich · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,4816094,Tina&Sasha,Kreis 10,Höngg,47.40861,8.49208,Private room,,3,9,2017-09-14,0.11,2,0,0,
19040977,Rental unit in Zürich · ★4.70 · 2 bedrooms · 1 bed · 1 bath,3515231,Stéphane,Kreis 6,Unterstrass,47.37989,8.54331,Entire home/apt,,5,10,2023-10-29,0.13,1,0,1,
19058271,Serviced apartment in Zürich · ★4.70 · 2 bedrooms · 2 beds · 1 bath,25291258,Delta Estates,Kreis 11,Oerlikon,47.41017,8.54046,Entire home/apt,130,5,33,2023-02-24,0.42,38,55,2,
19081523,Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,5976839,Lorenzo,Kreis 3,Sihlfeld,47.37713,8.50983,Entire home/apt,280,9,3,2018-07-21,0.04,1,89,0,
19133540,Rental unit in Zürich · ★4.63 · 1 bedroom · 1 bed · 1 bath,32320648,Marco,Kreis 4,Hard,47.38491,8.5092,Entire home/apt,90,1,208,2023-11-29,2.69,1,150,68,
19185438,Rental unit in Zürich · ★4.63 · 2 bedrooms · 2 beds · 1 bath,34797243,Walter,Kreis 10,Wipkingen,47.39307,8.51998,Entire home/apt,80,20,8,2023-07-25,0.10,1,0,2,
19205207,Rental unit in Zürich · 2 bedrooms · 2 beds · 2.5 baths,3698452,Jan,Kreis 8,Seefeld,47.36372,8.54594,Entire home/apt,,3,1,2017-07-05,0.01,1,0,0,
19220952,Rental unit in Zürich · ★4.57 · 2 bedrooms · 3 beds · 1 bath,90399530,Daniella,Kreis 3,Alt-Wiedikon,47.36031,8.51762,Entire home/apt,236,2,60,2023-12-05,0.76,14,358,10,
19283462,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1738612,Marianne,Kreis 7,Witikon,47.36027,8.57639,Private room,,3,12,2021-08-28,0.15,1,0,0,
19310604,Rental unit in Zürich · ★4.79 · 2 bedrooms · 1 bed · 1.5 shared baths,28743148,Lizzie,Kreis 1,Lindenhof,47.37134,8.53983,Private room,,20,91,2019-08-29,1.17,1,0,0,
19330353,Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 bath,135402522,Maria,Kreis 5,Gewerbeschule,47.38208,8.52971,Entire home/apt,99,4,36,2023-12-12,0.45,1,3,16,
19359438,Rental unit in Zürich · ★4.65 · 2 bedrooms · 7 beds · 2 baths,135679340,Kim,Kreis 2,Wollishofen,47.33229,8.52819,Entire home/apt,155,6,17,2023-08-11,0.22,1,10,1,
19449226,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,58818657,Book A Home AG,Kreis 11,Seebach,47.41504,8.5444,Entire home/apt,130,14,0,,,43,0,0,
19596005,Rental unit in Zürich · ★4.55 · 1 bedroom · 2 beds · 1.5 baths,90995955,Ferya,Kreis 8,Weinegg,47.35462,8.57614,Entire home/apt,,2,174,2021-09-28,2.21,1,0,0,
19618198,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,18327045,Michal,Kreis 3,Sihlfeld,47.37319,8.51769,Private room,,5,2,2017-11-11,0.03,3,0,0,
19674031,Rental unit in Zürich · 3 bedrooms · 4 beds · 1 bath,25875288,Tobias,Kreis 8,Mühlebach,47.35864,8.55506,Entire home/apt,150,7,0,,,1,69,0,
19678667,Rental unit in Zürich · ★4.58 · 2 bedrooms · 3 beds · 1 bath,90399530,Daniella,Kreis 3,Alt-Wiedikon,47.35996,8.51864,Entire home/apt,236,2,43,2023-09-09,0.56,14,338,5,
19735394,Loft in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 bath,139148038,Irene,Kreis 7,Fluntern,47.38196,8.5515,Entire home/apt,150,7,67,2023-10-02,0.86,1,86,10,
19743179,Home in Zürich · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,122070790,Sandra,Kreis 9,Albisrieden,47.36502,8.49349,Private room,39,3,218,2023-12-24,2.82,1,0,37,
19755371,Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 bath,139383423,Marina,Kreis 3,Sihlfeld,47.37099,8.51514,Entire home/apt,147,1,224,2023-12-22,2.85,1,40,66,
19776405,Rental unit in Zürich · ★4.85 · 1 bedroom · 2 beds · 1 bath,23561865,Dimi,Kreis 8,Seefeld,47.35721,8.5547,Entire home/apt,168,2,129,2023-12-13,1.64,61,0,37,
19904561,Rental unit in Zürich · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,10017243,Andrea,Kreis 3,Sihlfeld,47.37499,8.51567,Private room,89,3,65,2023-11-27,0.96,1,0,22,
19929239,Rental unit in Zürich · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,36603309,Rudolf,Kreis 6,Oberstrass,47.38632,8.54832,Entire home/apt,110,5,26,2023-02-17,0.48,1,274,3,
20020539,Rental unit in Zürich · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,2668176,Dmitrij,Kreis 1,Rathaus,47.37359,8.54603,Entire home/apt,,2,109,2023-12-06,1.40,1,0,9,
20079919,Rental unit in Zürich · ★4.95 · 2 bedrooms · 3 beds · 2.5 baths,475053,James,Kreis 1,Rathaus,47.37338,8.54301,Entire home/apt,,1,38,2023-07-27,0.49,15,0,1,
20098001,Rental unit in Zürich · 1 bedroom · 2 beds · 1 shared bath,2614674,Etienne,Kreis 2,Enge,47.36398,8.52595,Private room,77,1,2,2020-01-01,0.03,1,0,0,
20182402,Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath,21628199,Andreas,Kreis 5,Gewerbeschule,47.38016,8.53652,Entire home/apt,80,7,17,2022-07-31,0.22,1,50,0,
20246499,Home in Zürich · ★4.69 · 2 bedrooms · 1 bed · 1 shared bath,17880389,Vanessa,Kreis 10,Wipkingen,47.39434,8.52665,Private room,,1,311,2019-11-03,4.00,1,0,0,
20349682,Serviced apartment in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,24506494,EMA House,Kreis 8,Seefeld,47.36111,8.55034,Entire home/apt,271,2,3,2022-10-04,0.07,19,332,0,
20397857,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1 bath,77707366,Patrick,Kreis 9,Altstetten,47.38273,8.49469,Entire home/apt,,3,62,2023-12-18,0.83,1,0,31,
20429590,Rental unit in Zürich · ★5.0 · 3 bedrooms · 2 beds · 3.5 baths,96690844,Bernhard,Kreis 8,Seefeld,47.35975,8.54879,Entire home/apt,700,3,19,2023-10-25,0.25,1,345,5,
20438205,Loft in Zürich · 1 bedroom · 2 beds · 1.5 baths,13713679,Regina,Kreis 3,Sihlfeld,47.37923,8.5064,Entire home/apt,140,2,2,2023-06-19,0.28,1,173,2,
20621446,Loft in Zürich · ★4.68 · 1 bedroom · 1 bed · 1.5 baths,26784112,Zurich,Kreis 11,Seebach,47.41562,8.54671,Entire home/apt,122,5,98,2023-11-19,1.34,1,0,25,
20636301,Rental unit in Zürich · ★4.82 · 4 bedrooms · 6 beds · 1 bath,66592862,Martin,Kreis 5,Gewerbeschule,47.38136,8.53346,Entire home/apt,280,3,157,2023-12-21,2.06,2,280,37,
20676422,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,147944640,Paul,Kreis 4,Langstrasse,47.37769317626953,8.521636009216309,Entire home/apt,65,60,3,2023-01-31,0.06,1,116,1,
20779394,Rental unit in Zürich · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1224221,Janet,Kreis 3,Alt-Wiedikon,47.3655,8.52029,Private room,,3,61,2019-11-14,0.80,1,0,0,
20779854,Condo in Zürich · ★4.83 · 1 bedroom · 2 beds · 1.5 baths,38078303,Rozalina,Kreis 8,Mühlebach,47.35579,8.55794,Entire home/apt,160,3,6,2023-10-30,0.08,1,51,2,
20795036,Serviced apartment in Zürich · ★4.86 · Studio · 1 bed · 1 bath,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.4156,8.5451,Entire home/apt,,7,7,2023-10-07,0.09,12,0,1,
20829919,Rental unit in Zürich · ★4.89 · 1 bedroom · 2 beds · 1 bath,149424509,Daniela,Kreis 4,Werd,47.37054,8.52501,Entire home/apt,150,4,38,2021-08-02,0.50,1,0,0,
20953743,Rental unit in Zürich · ★4.92 · 1 bedroom · 1 bed · 1 bath,3032638,Tofi,Kreis 8,Seefeld,47.35706,8.55279,Entire home/apt,,25,25,2020-10-17,0.33,1,0,0,
20977621,Rental unit in Zürich · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,150950946,Rodriguez,Kreis 10,Höngg,47.405150520111455,8.500976184833108,Private room,44,2,31,2023-12-22,2.84,2,260,31,
20992774,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,151111609,Ruth,Kreis 10,Wipkingen,47.39507,8.52426,Entire home/apt,,50,2,2019-02-23,0.03,1,0,0,
21109761,Rental unit in Zürich · ★4.74 · 1 bedroom · 2 beds · 1 bath,35801482,Sebastian,Kreis 7,Fluntern,47.37947,8.55399,Entire home/apt,78,2,255,2023-12-23,3.40,1,80,71,
21130086,Rental unit in Zürich · ★4.79 · 1 bedroom · 2 beds · 1 bath,8616185,Fabian,Kreis 7,Hirslanden,47.3612,8.56448,Entire home/apt,239,3,43,2023-10-31,0.59,1,362,8,
21143348,Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,90238660,Harjit,Kreis 9,Altstetten,47.38569,8.4867,Private room,60,1,133,2023-10-30,1.79,1,1,24,
21170147,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,2582493,Maike Stern,Kreis 10,Wipkingen,47.39264,8.53402,Entire home/apt,85,6,4,2023-11-30,0.05,1,8,2,
21235902,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,6556129,Martin,Kreis 3,Sihlfeld,47.37072,8.51771,Entire home/apt,120,45,0,,,1,58,0,
21270657,Loft in Zürich · ★4.91 · 1 bedroom · 1 bed · 2 baths,153115058,Thomas,Kreis 4,Werd,47.37339,8.52476,Entire home/apt,170,3,118,2023-10-11,1.78,1,8,44,
21294062,Rental unit in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 bath,19610180,Rossana,Kreis 4,Hard,47.3803,8.50703,Entire home/apt,94,1,237,2023-12-12,3.14,17,356,61,
21314940,Rental unit in Zürich · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,152939808,Ivan Koenig,Kreis 4,Langstrasse,47.38065,8.53309,Private room,,7,134,2020-02-24,1.78,1,0,0,
21381593,Rental unit in Zürich · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,29950378,Maximilian,Kreis 9,Albisrieden,47.37183,8.4958,Private room,,4,31,2020-01-02,0.41,1,0,0,
21419036,Rental unit in Zürich · Studio · 1 bed · 1 bath,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.41555,8.54505,Entire home/apt,150,7,2,2023-09-15,0.03,12,53,1,
21432677,Serviced apartment in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath,155363148,Acasa Suites,Kreis 11,Seebach,47.414337158203125,8.542807579040527,Hotel room,253,5,11,2023-11-24,0.16,1,363,3,
21433086,Rental unit in Zürich · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,16951627,Rachel,Kreis 12,Schwamendingen-Mitte,47.40855,8.57514,Shared room,86,1,4,2019-06-26,0.05,1,18,0,
21466718,Rental unit in Zürich · ★4.82 · 1 bedroom · 1 bed · 1 bath,23561865,Dimi,Kreis 7,Hottingen,47.36626,8.55394,Entire home/apt,189,2,87,2023-12-07,1.17,61,0,40,
21468955,Townhouse in Zurich · ★4.80 · 3 bedrooms · 3 beds · 1 bath,3092677,Diego,Kreis 9,Altstetten,47.38403,8.49748,Entire home/apt,,4,5,2023-08-18,0.07,2,0,1,
21497605,Rental unit in Zürich · ★4.33 · 1 bedroom · 2 beds · 1 bath,3072679,Felix,Kreis 10,Wipkingen,47.39376,8.53007,Entire home/apt,165,30,6,2020-04-05,0.08,5,0,0,
21507871,Rental unit in Zürich · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,12493353,Christian,Kreis 3,Sihlfeld,47.37108,8.51786,Private room,,3,14,2021-09-27,0.19,1,0,0,
21508610,Rental unit in Zürich · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,104788688,Beat,Kreis 10,Höngg,47.40448,8.48579,Entire home/apt,187,2,149,2023-12-08,1.99,2,0,31,
21542690,Rental unit in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 bath,40915235,Kathrin,Kreis 7,Witikon,47.35633,8.6062,Entire home/apt,150,3,128,2023-12-27,1.76,1,254,28,
21733471,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,158275472,Magdalena,Kreis 4,Langstrasse,47.37531,8.52332,Entire home/apt,,3,25,2020-10-16,0.34,1,0,0,
21764617,Rental unit in Zürich · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,68462821,Vincenzo,Kreis 11,Oerlikon,47.40726,8.55132,Private room,189,20,100,2020-10-31,1.35,1,365,0,
21823543,Rental unit in Zürich · ★4.88 · 2 bedrooms · 4 beds · 1 bath,34541936,Strahinja,Kreis 4,Hard,47.37853,8.51395,Entire home/apt,286,1,324,2023-12-05,4.39,12,0,39,
21890929,Rental unit in Zürich · ★4.80 · 1 bedroom · 2 beds · 1 bath,23561865,Dimi,Kreis 8,Seefeld,47.35733,8.55358,Entire home/apt,168,2,87,2023-12-19,1.19,61,0,21,
21931545,Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath,109770104,Linda,Kreis 11,Affoltern,47.42293,8.51255,Private room,58,35,0,,,1,0,0,
22023471,Rental unit in Zürich · ★4.48 · Studio · 4 beds · 1 bath,13570663,Christian Robert,Kreis 8,Mühlebach,47.34968393495061,8.56254923143869,Entire home/apt,86,4,71,2023-11-17,0.96,35,344,25,
22137695,Rental unit in Zürich · ★4.91 · 1 bedroom · 2 beds · 1 bath,34541936,Strahinja,Kreis 4,Hard,47.37843,8.5141,Entire home/apt,204,1,435,2023-12-18,5.91,12,88,62,
22171638,Rental unit in Zürich · ★5.0 · Studio · 1 bed · 1 bath,962686,Tania,Kreis 2,Wollishofen,47.33497,8.53861,Entire home/apt,140,14,14,2022-01-01,0.19,1,16,0,
22245449,Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath,160271099,V,Kreis 6,Unterstrass,47.3947,8.54022,Private room,200,1,0,,,1,0,0,
22261444,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1.5 shared baths,8061776,Salvia,Kreis 2,Wollishofen,47.33019,8.53608,Private room,,2,4,2023-07-24,0.05,3,0,3,
22280702,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,162818374,Nonen,Kreis 2,Wollishofen,47.33281,8.53552,Private room,110,1,0,,,1,0,0,
22323761,Rental unit in Zürich · ★4.84 · 2 bedrooms · 3 beds · 2.5 baths,1788253,Thierry,Kreis 4,Langstrasse,47.37455,8.52999,Entire home/apt,340,1,320,2023-11-20,4.39,4,166,57,
22364826,Condo in Zürich · ★4.62 · 1 bedroom · 1 bed · 1 bath,3387193,Dorothea,Kreis 6,Oberstrass,47.37793,8.54704,Entire home/apt,90,2,340,2023-12-23,4.66,2,15,76,
22394369,Rental unit in Zürich · ★4.40 · Studio · 1 bed · 1 bath,13570663,Christian Robert,Kreis 1,Rathaus,47.37329,8.5446,Entire home/apt,94,7,70,2023-12-11,0.96,35,323,8,
22460153,Condo in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 bath,140939030,Intizar,Kreis 11,Oerlikon,47.41192,8.54734,Entire home/apt,89,3,27,2023-11-24,1.11,1,0,9,
22566124,Rental unit in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,165835749,Larissa,Kreis 3,Sihlfeld,47.37134,8.52032,Private room,68,365,10,2018-04-02,0.14,1,88,0,
22603157,Rental unit in Zürich · ★4.78 · 5 bedrooms · 6 beds · 5 baths,1788253,Thierry,Kreis 4,Langstrasse,47.37455,8.52999,Entire home/apt,950,1,40,2023-12-10,0.58,4,219,10,
22607990,Rental unit in Zürich · ★4.33 · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 6,Unterstrass,47.38882,8.54314,Entire home/apt,125,7,3,2023-06-24,0.05,43,87,1,
22608055,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 6,Unterstrass,47.38962,8.54298,Entire home/apt,125,7,0,,,43,87,0,
22608164,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,130,5,0,,,43,87,0,
22608276,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,130,5,0,,,43,87,0,
22608468,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,0,,,43,87,0,
22608555,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,130,5,4,2022-11-30,0.22,43,87,0,
22608635,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,0,,,43,87,0,
22608669,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,100,14,1,2020-01-16,0.02,43,87,0,
22608722,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42395,8.51548,Entire home/apt,100,14,0,,,43,0,0,
22609744,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,100,14,0,,,43,87,0,
22609774,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,0,,,43,87,0,
22609828,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,100,14,1,2019-08-11,0.02,43,87,0,
22609860,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,1,2018-10-15,0.02,43,87,0,
22609894,Rental unit in Zürich · ★4.80 · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,5,2019-09-17,0.08,43,87,0,
22609939,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.42287,8.51473,Entire home/apt,100,14,0,,,43,87,0,
22609983,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,100,14,0,,,43,87,0,
22610019,Rental unit in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.41887,8.50807,Entire home/apt,100,14,0,,,43,87,0,
22611779,Rental unit in Zürich · 2 bedrooms · 3 beds · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.4231,8.51371,Entire home/apt,120,14,1,2023-10-20,0.43,43,154,1,
22612904,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Seebach,47.4202,8.54892,Entire home/apt,150,5,0,,,43,38,0,
22613030,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Seebach,47.4202,8.549,Entire home/apt,135,14,0,,,43,38,0,
22651404,Rental unit in Zürich · ★4.73 · 2 bedrooms · 2 beds · 1.5 baths,2316695,Gabriela,Kreis 2,Enge,47.36699,8.53569,Entire home/apt,280,3,11,2023-06-15,0.16,1,9,2,
22680208,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,10895055,Michael,Kreis 3,Sihlfeld,47.37315,8.51368,Entire home/apt,109,3,5,2023-06-11,0.35,1,2,1,
22694368,Rental unit in Zürich · 2 bedrooms · 2 beds · 3 baths,1509492,Villa,Kreis 2,Wollishofen,47.33783,8.5393,Entire home/apt,1179,2,0,,,1,362,0,
22724292,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,13987513,Emma,Kreis 5,Escher Wyss,47.39071,8.51265,Entire home/apt,150,14,2,2023-06-19,0.27,1,337,2,
22756581,Rental unit in Zürich · 3 bedrooms · 3 beds · 3 baths,2616961,Stefan,Kreis 7,Hottingen,47.36785,8.55794,Entire home/apt,625,14,2,2023-05-17,0.03,1,257,1,
22778929,Loft in Zürich · Studio · 3 beds · 1 private bath,121653596,Cassandra,Kreis 2,Wollishofen,47.33741,8.53863,Private room,198,1,0,,,1,0,0,
22873221,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,169241580,Lisa,Kreis 7,Fluntern,47.38266,8.56131,Private room,66,4,21,2022-07-19,0.29,1,209,0,
22951344,Serviced apartment in Zürich · Studio · 1 bed · 1 bath,46465899,"RELOC Serviced Apartments, Zurich",Kreis 11,Seebach,47.4166,8.5462,Entire home/apt,130,7,2,2023-05-19,0.08,12,143,1,
23035346,Rental unit in Zürich · ★4.67 · Studio · 1 bed · 1 bath,13570663,Christian Robert,Kreis 1,Rathaus,47.37186,8.54224,Entire home/apt,123,4,101,2023-03-26,1.41,35,361,2,
23047265,Rental unit in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 bath,19610180,Rossana,Kreis 4,Hard,47.38108929375686,8.505895361450564,Entire home/apt,95,1,120,2023-11-19,1.68,17,0,45,
23099204,Rental unit in Zürich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,74438474,Dana,Kreis 7,Witikon,47.3581,8.57802,Private room,90,1,41,2023-09-25,0.58,1,87,10,
23322898,Rental unit in Zürich · ★4.85 · 2 bedrooms · 3 beds · 2 baths,475053,James,Kreis 1,City,47.37682,8.53883,Entire home/apt,678,1,68,2023-12-27,1.17,15,337,24,
23323768,Rental unit in Zürich · ★4.66 · 2 bedrooms · 3 beds · 2 baths,475053,James,Kreis 1,City,47.37784,8.53784,Entire home/apt,784,1,29,2023-10-13,0.48,15,300,8,
